show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s2019,Movie,Bhai: Vyakti Ki Valli - Uttarardh,Mahesh Manjrekar,"Sagar Deshmukh, Iravati Harshe, Vijay Kenkre, Shubhangi Damle, Ashwini Giri, Nina Kulkarni, Dalip Tahil, Girish Kulkarni",India,"September 10, 2020",2019,TV-PG,112 min,"Dramas, International Movies","The second installment of P.L. Deshpande’s biopic explores the Marathi humorist’s political journey, philanthropic endeavors and personal life."
s2020,Movie,Cycle,Prakash Kunte,"Hrishikesh Joshi, Bhalchandra Kadam, Priyadarshan Jadhav, Deepti Lele, Manoj Kolhatkar, Maithili Patwardhan",India,"September 10, 2020",2018,TV-PG,96 min,"Comedies, Dramas, International Movies","When his prized bicycle is stolen, an astrologer’s search turns into a journey of self-realization — while the thieves learn a few lessons of their own."
s2033,TV Show,Get Organized with The Home Edit,,,United States,"September 9, 2020",2020,TV-PG,1 Season,Reality TV,"Expert home organizers Clea and Joanna help celebrities and everyday clients edit, categorize and contain their clutter to create stunning spaces."
s2052,Movie,Ave Maryam,Ertanto Robby Soediskam,"Maudy Koesnaedi, Chicco Jerikho, Tutie Kirana, Olga Lydia, Joko Anwar, Nathania Angela Widjaja, Sendy Febrina, Suhartini, Atie Krisnawati, Ratnawati Sutandar, Ninik Winarni Utomo",Indonesia,"September 3, 2020",2018,TV-PG,73 min,"Dramas, Independent Movies, International Movies",A devoted nun who cares for her elder sisters must choose between upholding her vows or pursuing her forbidden feelings for a fascinating pastor.
s2053,Movie,"Love, Guaranteed",Mark Steven Johnson,"Rachael Leigh Cook, Damon Wayans Jr., Heather Graham, Caitlin Howden, Brendan Taylor, Sebastian Billingsley-Rodriguez, Sean Amsing, Lisa Durupt, Alvin Sanders, Jed Rees, Kandyse McClure",United States,"September 3, 2020",2020,TV-PG,91 min,"Comedies, Independent Movies, Romantic Movies",Sparks fly when a crusading but cash-strapped attorney takes on a charming client looking to sue a dating site that guarantees its users will find love.
s2066,Movie,Children of the Sea,Ayumu Watanabe,"Mana Ashida, Hiiro Ishibashi, Seishu Uragami, Win Morisaki, Goro Inagaki, Yu Aoi, Toru Watanabe, Min Tanaka, Sumiko Fuji","Japan, United States","September 1, 2020",2019,TV-PG,112 min,"Anime Features, International Movies","Ruka spends her summer at the aquarium, where she’s drawn into an enigmatic aquatic event alongside two mysterious boys raised in the ocean."
s2074,TV Show,"Sister, Sister",,"Tia Mowry-Hardrict, Jackée Harry, Tamera Mowry-Housley, Tim Reid, Marques Houston, RonReaco Lee, Deon Richmond",United States,"September 1, 2020",1998,TV-PG,6 Seasons,"TV Comedies, Teen TV Shows","Separated at birth, twin sisters Tia Landry and Tamera Campbell reunite after 14 years and soon move in together, blending families and personalities."
s2108,Movie,The Sleepover,Trish Sie,"Sadie Stanley, Maxwell Simkins, Ken Marino, Malin Akerman, Cree Cicchino, Lucas Jaye, Karla Souza, Enuka Okuma, Erik Griffin, Joe Manganiello",United States,"August 21, 2020",2020,TV-PG,104 min,"Action & Adventure, Children & Family Movies, Comedies",What do you do if your parents are kidnapped by a crew of international thieves? You begin a wild overnight adventure — complete with spy gear.
s2110,Movie,John Was Trying to Contact Aliens,,,United States,"August 20, 2020",2020,TV-PG,17 min,"Documentaries, LGBTQ Movies","A rural electronics whiz broadcasts radio signals into space and monitors for signs of aliens, but makes a more important connection here on Earth."
s2117,Movie,Meet the In-Laws,Niyi Akinmolayan,"Adeniyi Johnson, Tina Mba, Dele Odule, Lilian Esoro, Amaechi Muonagor, Blessing Onwukwe, Dayo Amusa, Kenneth Okolie",Nigeria,"August 18, 2020",2017,TV-PG,75 min,"Comedies, Dramas, International Movies","When their respective parents oppose their union, a newly engaged couple learns that the reasons for pushback run deeper than just tribal differences."
s2118,Movie,Crazy Awesome Teachers,Sammaria Sari Simanjuntak,"Gading Marten, Dian Sastrowardoyo, Faradina Mufti, Boris Bokir, Kevin Ardilova, Shakira Jasmine, Asri Welas, Arswendi Bening Swara, Kiki Narendra, Ibnu Jamil",Indonesia,"August 17, 2020",2020,TV-PG,102 min,"Comedies, Dramas, International Movies","When staff salaries get stolen at his school, a reluctant new teacher sets out to recoup the money and soon discovers the joys of teaching."
s2120,Movie,Islands of Faith,Chairun Nissa,,Indonesia,"August 17, 2020",2018,TV-PG,88 min,"Documentaries, Faith & Spirituality, International Movies","Through the lens of faiths and cultures in seven provinces in Indonesia, this documentary follows individuals who strive to address climate change."
s2124,TV Show,Dérè: An African Tale,,"Weruche Opia, Gbenro Ajibade, Ireti Doyle, Keppy Ekpenyong, Carol King, Shaffy Bello, Tosan Edremoda Ugbeye, Nina Iphechukwude Anyianuka, Pearl Nkiru Waturuocha, Emmanuel Ikubese, Omowunmi Dada, Paul Adams, Charles Ukpong, Monica Friday, Kevin Ushi",,"August 15, 2020",2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","After experiencing a tragic loss, a woman must resist a new family dynamic that could control the future of her father's company and her life."
s2127,Movie,What's Your Raashee?,Ashutosh Gowariker,"Harman Baweja, Priyanka Chopra, Manju Singh, Anjan Srivastav, Darshan Jariwala, Dilip Joshi, Vishwa Badola, Rajesh Vivek, Daya Shankar Pandey, Yuri Suri",India,"August 15, 2020",2009,TV-PG,203 min,"Comedies, International Movies, Music & Musicals","To protect his family from ruin, Yogesh must marry his dream girl in only ten days, so he rushes into dating women with different astrological signs."
s2154,TV Show,Sing On! Germany,,Palina Rojinski,Germany,"August 7, 2020",2020,TV-PG,1 Season,"International TV Shows, Reality TV","In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros."
s2157,TV Show,Tiny Creatures,,Mike Colter,United States,"August 7, 2020",2020,TV-PG,1 Season,"Docuseries, Science & Nature TV, TV Action & Adventure",Little animals embark on big adventures across the U.S. in a dramatic nature series that explores their hidden worlds and epic survival stories.
s2162,Movie,Nasha Natasha,Martín Sastre,Natalia Oreiro,Uruguay,"August 6, 2020",2020,TV-PG,72 min,"Documentaries, International Movies, Music & Musicals",Concert and behind-the-scenes footage capture life on tour for Uruguayan sensation Natalia Oreiro as she performs for packed crowds throughout Russia.
s2169,TV Show,Mystery Lab,,"Felipe Castanhari, Lilian Regina, Bruno Miranda, Guilherme Briggs",Brazil,"August 4, 2020",2020,TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV","Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies."
s2174,TV Show,Moesha,,"Brandy Norwood, William Allen Young, Sheryl Lee Ralph, Countess Vaughn, Lamont Bentley, Shar Jackson, Marcus T. Paulk, Yvette Wilson",United States,"August 1, 2020",2000,TV-PG,6 Seasons,"TV Comedies, Teen TV Shows","Navigating the twists and firsts of high school, Moesha juggles friendships, romance and the occasional drama while trying to keep her family together."
s2185,TV Show,Get Even,,"Kim Adis, Mia McKenna-Bruce, Bethany Antonia, Jessica Alexander",United Kingdom,"July 31, 2020",2020,TV-PG,1 Season,"British TV Shows, Crime TV Shows, International TV Shows","In a secret act of skillful revenge, four private school classmates team up and work together to expose a string of schoolwide injustices."
s2190,TV Show,Sugar Rush,,"Candace Nelson, Adriano Zumbo, Hunter March",United States,"July 31, 2020",2020,TV-PG,3 Seasons,Reality TV,Time's the most important ingredient as teams race against the clock – and each other – to bake up the best-tasting sweets.
s2200,Movie,The Speed Cubers,Sue Kim,,United States,"July 29, 2020",2020,TV-PG,41 min,Documentaries,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.
s2217,Movie,The Letter Reader,Sibusiso Khuzwayo,"Bahle Mashinini, Nomalanga Shabane, Andile Gumbi, Nokuthula Mazibuko",South Africa,"July 23, 2020",2019,TV-PG,30 min,"Dramas, International Movies",A young boy from Johannesburg arrives in KwaZulu-Natal and begins to read letters for villagers — then falls in love with one of the recipients.
s2223,TV Show,Street Food: Latin America,,,,"July 21, 2020",2020,TV-PG,1 Season,"Docuseries, Spanish-Language TV Shows","In this vibrant docuseries, Latin American chefs tell their stories and bring a taste of tradition and innovation to their delicious offerings."
s2247,TV Show,Down to Earth with Zac Efron,,"Zac Efron, Darin Olien",United States,"July 10, 2020",2020,TV-PG,1 Season,"Docuseries, Reality TV, Science & Nature TV","Actor Zac Efron journeys around the world with wellness expert Darin Olien in a travel show that explores healthy, sustainable ways to live."
s2272,Movie,Dharam Sankat Mein,Fuwad Khan,"Paresh Rawal, Annu Kapoor, Alka Badola Kaushal, Auritra Ghosh, Naseeruddin Shah, Manoj Raghubir Sharma, Rushita Pandya, Murli Sharma",India,"July 5, 2020",2015,TV-PG,127 min,"Comedies, Dramas, International Movies","After learning he was adopted from a Muslim couple, a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest."
s2279,Movie,Mary Kom,Omung Kumar,"Priyanka Chopra, Darshan Kumar, Sunil Thapa, Kenny Basumatary, Shishir Sharma, Robin Das, Rajni Basumatary, Lin Laishram, Shakti Singh",India,"July 5, 2020",2014,TV-PG,120 min,"Dramas, International Movies, Sports Movies",The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.
s2282,Movie,Oh My God,Umesh Shukla,"Akshay Kumar, Paresh Rawal, Mithun Chakraborty, Om Puri, Apoorva Arora, Arun Bali, Honey Chaaya, Poonam Jhawer, Mahesh Manjrekar, Govind Namdeo",India,"July 5, 2020",2012,TV-PG,129 min,"Comedies, Dramas, International Movies",Mumbai shopkeeper Kanji Bhai files a lawsuit against God when an earthquake destroys his store and his insurance policy won't cover the damage.
s2290,Movie,Special 26,Neeraj Pandey,"Akshay Kumar, Manoj Bajpayee, Anupam Kher, Jimmy Shergill, Kajal Aggarwal, Divya Dutta, Kharaj Mukherjee, Rajesh Sharma, Kishore Kadam, Neeru Bajwa, Deep Raj Rana, Neetu Singh",India,"July 5, 2020",2013,TV-PG,137 min,"Dramas, International Movies, Thrillers","In this fact-based crime drama, a gang of con artists posing as government officials executes a heist in the form of a raid on a prominent jeweler."
s2299,TV Show,Southern Survival,,,United States,"July 3, 2020",2020,TV-PG,1 Season,Reality TV,"The BattlBox crew tests out products designed to help people survive dangerous situations, including explosions, natural disasters and intruders."
s2344,TV Show,Crazy Delicious,,"Jayde Adams, Carla Hall, Heston Blumenthal, Niklas Ekstedt",United Kingdom,"June 24, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","In this competition show, daring home chefs tempt the food gods with reinvented classics and fanciful feasts in their quest to win a golden apple."
s2349,Movie,The Royal Hibiscus Hotel,Ishaya Bako,"Zainab Balogun, Kenneth Okolie, Deyemi Okanlawon, Joke Silva, Olu Jacobs, Jide Kosoko, Rachel Oniga, Kemi Lala Akindoju, Ini Dima-Okojie, Toni Tones",Nigeria,"June 22, 2020",2017,TV-PG,90 min,"Comedies, International Movies, Romantic Movies",A disenchanted chef tries to help her parents restore their failing hotel but cooks up feelings for an investor with his sights set on the property.
s2358,TV Show,Floor Is Lava,,Rutledge Wood,United States,"June 19, 2020",2020,TV-PG,1 Season,Reality TV,"Teams compete to navigate rooms flooded with lava by leaping from chairs, hanging from curtains and swinging from chandeliers. Yes, really."
s2365,Movie,A Whisker Away,"Junichi Sato, Tomotaka Shibayama","Mirai Shida, Natsuki Hanae, Hiroaki Ogi, Koichi Yamadera, Minako Kotobuki, Susumu Chiba, Ayako Kawasumi, Sayaka Ohara, Daisuke Namikawa",Japan,"June 18, 2020",2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies","A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur."
s2371,Movie,El límite infinito,Pablo Aulita,Jean Maggi,,"June 18, 2020",2020,TV-PG,48 min,"Documentaries, International Movies, Sports Movies","From early struggles to his climb up the Himalayas, Jean Maggi gets profiled in this documentary that highlights his advancement of adaptive sports."
s2381,Movie,Riding Faith,Paco Aguilar,"John Schneider, T.C. Stallings, Grace Van Dien, Marisa Brown, Jimmy Deshler",United States,"June 17, 2020",2020,TV-PG,81 min,"Children & Family Movies, Dramas, Faith & Spirituality","Following her father's death, a young woman struggles to help her mother keep the family ranch afloat while preserving a special bond with her horse."
s2384,TV Show,The Chase,,"Brooke Burns, Mark Labbett",United States,"June 15, 2020",2015,TV-PG,2 Seasons,Reality TV,"Brooke Burns hosts this game show in which three contestants square off to answer fast-paced questions against ""the Beast,"" a trivia know-it-all."
s2442,Movie,What's Up?,Izidore K. Musallam,"Hisham Abdulrahman, Turki Al-Yusuf, Mais Hamdan, Khaled Sami, Mishal Al-Mutairi, Hind Muhamed","Saudi Arabia, United Arab Emirates","June 2, 2020",2006,TV-PG,95 min,"Comedies, Dramas, International Movies","Flirting with modernity, a young woman must keep her new romance a secret from her conservative brother, who plans to keep her in line with tradition."
s2449,Movie,Kalek Shanab,Hani Al-Shaibani,"Saad Abdullah, Mohamed Alkendi, Ammar Rahma, Maria Khan, Msabeh Bin Hashim, Hani Abd Al Ghani, Zayed Mohammed Mahmoud, Khaled Abdullah",United Arab Emirates,"June 1, 2020",2019,TV-PG,80 min,"Comedies, International Movies","After a wild night of partying on the town, three buddies wake up to discover they've caused a whole mess of trouble — but can't remember how."
s2458,Movie,Freej Al Taibeen,Ahmed Zain,"Ali Al Shehhi, Huda Al Ghanim, Muhammed Murshed, Yaser Alneyadi, Khaled Al-Nuaimi, Nasser Al-Dhahnani, Nawal Chamoun, Iman Husein",United Arab Emirates,"May 29, 2020",2018,TV-PG,99 min,"Comedies, Dramas, International Movies","Local rivals gear up to compete in a traditional game that tests their physical strength and endurance, but complications disrupt their training."
s2485,Movie,Lock Your Girls In,Fouad El-Mohandes,"Fouad El-Mohandes, Sanaa Younes, Sherihan, Ahmed Rateb, Ijlal Zaki, Zakariya Mowafi",,"May 21, 2020",1982,TV-PG,233 min,"Comedies, International Movies, Romantic Movies",A widower believes he must marry off his three problematic daughters before he can pursue his real goal of marrying his secret love.
s2493,Movie,The Witness Who Didn't See Anything,"Muhammad Fadl, Hany Motawie","Adel Imam, Nahed Gabr, Omar El-Hariri, Nazim Sharawy, Badr Nofal, Saeed Tarabeek, Hala Fakher, Samir Waley Eldein, Sami Gawhar, Shawqi Shamekh, Nasr Seif",Egypt,"May 21, 2020",1976,TV-PG,157 min,"Comedies, International Movies","Pressured by cops into testifying as an eyewitness to a neighbor's murder, a children's TV host takes on a new persona after the trial."
s2495,Movie,Ben Platt Live from Radio City Music Hall,"Alex Timbers, Sam Wrench",Ben Platt,United States,"May 20, 2020",2020,TV-PG,85 min,Music & Musicals,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage —numbers from his debut LP, ""Sing to Me Instead.”"
s2502,Movie,Either Me Or My Auntie,Saeed Hamed,"Mohamed Henedi, Donia Samir Ghanim, Hassan Hosny, Fadia Abdel Ghany, Alaa Morsy, Lotfy Labib, Nabil Issa, Hatem Jamel, Alaa Zinhom, Hala Sarhan",Egypt,"May 19, 2020",2006,TV-PG,105 min,"Comedies, International Movies","A musician's marriage proposal to his girlfriend is denied by her mother, whose affinity for magic begins to meddle in their relationship even more."
s2506,Movie,My Sleeping Lover,Ahmad El-Badri,"Mai Ezz El-Din, Khaled Abol Naga, Hassan Hosny, Marwa Abdel Monem, Moustafa Haridy, Nahla Zaki, Ezzat Abou Aouf, Reda Hamed, Muhammad Qishta",Egypt,"May 19, 2020",2008,TV-PG,93 min,"Comedies, International Movies","After undergoing hypnosis, Ramez finally meets the woman of his dreams — but his vision of her appearance doesn't quite match up with reality."
s2513,Movie,Zaki Chan,Wael Ihsan,"Ahmed Helmy, Yasmin Abdulaziz, Hassan Hosny, Hasan Kami",Egypt,"May 19, 2020",2005,TV-PG,109 min,"Comedies, International Movies, Romantic Movies",An unqualified young man has his work cut out for him when he is hired as a rich girl’s bodyguard to keep her from the boyfriend her dad disapproves of.
s2515,TV Show,The Big Flower Fight,,"Natasia Demetriou, Vic Reeves, Kristen Griffith-Vanderyacht",United Kingdom,"May 18, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, Reality TV","Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures."
s2524,TV Show,Madam Secretary,,"Téa Leoni, Tim Daly, Bebe Neuwirth, Zeljko Ivanek, Erich Bergen, Patina Miller, Geoffrey Arend, Kathrine Herzer, Evan Roe, Wallis Currie-Wood",United States,"May 15, 2020",2019,TV-PG,6 Seasons,TV Dramas,"When a highly capable woman becomes secretary of state, she struggles to find balance between the demands of world politics and those of her family."
s2539,Movie,Wedy Atkalam,Sadeq Behbehani,"Abdulmohsen Al-Qaffas, Jamal Alradhan, Jassim Al Nabhan, Layla Abdullah, Khaled Al-Buraiki",Kuwait,"May 14, 2020",2018,TV-PG,72 min,"Comedies, Dramas, International Movies","A socially conscious film director struggles with his career as he faces numerous obstacles, including his social media-friendly significant other."
s2545,Movie,Action Replayy,Vipul Amrutlal Shah,"Akshay Kumar, Aishwarya Rai Bachchan, Om Puri, Kiron Kher, Neha Dhupia, Rannvijay Singh, Aditya Roy Kapur, Sudeepa Singh, Randhir Kapoor, Rajpal Yadav",India,"May 11, 2020",2010,TV-PG,129 min,"Children & Family Movies, Comedies, International Movies","Sick of his parents’ constant squabbling, a young man travels back in time to the onset of their romance, with plans to set them up for marital bliss."
s2559,Movie,Si Doel the Movie,Rano Karno,"Rano Karno, Mandra Naih, Cornelia Agatha, Maudy Koesnaedi, Aminah Tjendrakasih, Suty Karno, Salman Alfarizi, Adam Jagwani",Indonesia,"May 7, 2020",2018,TV-PG,86 min,"Dramas, International Movies","Fourteen years after the woman he loved left him, a married man ventures to Amsterdam to find her but must decide where his heart lies."
s2562,Movie,Jerry Seinfeld: 23 Hours To Kill,Joe DeMaio,Jerry Seinfeld,United States,"May 5, 2020",2020,TV-PG,61 min,Stand-Up Comedy,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts."
s2569,TV Show,Hangar 1: The UFO Files,,,,"May 2, 2020",2015,TV-PG,1 Season,Docuseries,Researchers add context and clarity to UFO mysteries and conspiracy theories as they unpack clues in a trove of files covering decades of sightings.
s2570,TV Show,Hoarders,,,,"May 2, 2020",2020,TV-PG,1 Season,Reality TV,"This reality series enters the worlds of compulsive hoarders, whose addiction to acquisition overwhelms not just their homes but also their lives."
s2575,TV Show,The Universe: Ancient Mysteries Solved,,Erik Thompson,,"May 2, 2020",2015,TV-PG,1 Season,"Docuseries, Science & Nature TV","From astronomical events to shapes and patterns in space, strange and wonderful phenomena are explored with modern science in this series."
s2587,TV Show,Monthly Girls' Nozaki Kun,,"Yuichi Nakamura, Ari Ozawa, Nobuhiko Okamoto, Yuki Ono, Ryohei Kimura, Mai Nakahara, Miyuki Sawashiro, Mamoru Miyano, Marie Miyake, Ayako Kawasumi, Kenta Miyake, Daisuke Ono",Japan,"May 1, 2020",2014,TV-PG,1 Season,"Anime Series, Romantic TV Shows",Art imitates life when Chiyo discovers her crush is a famous artist who wants to use their budding relationship as inspiration for his romantic manga.
s2601,TV Show,Good Witch,,"Catherine Bell, Bailee Madison, Rhys Matthew Bond, James Denton, Catherine Disher, Anthony Lemke, Peter MacNeill, Hannah Endicott-Douglas, Noah Cappe, Kylee Evans","United States, Canada","April 30, 2020",2019,TV-PG,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy","Raising her daughter in a small town, an enchanting widow with magical powers provokes the interest and exasperation of a skeptical big-city doctor."
s2606,Movie,Ekşi Elmalar,Yılmaz Erdoğan,"Yılmaz Erdoğan, Farah Zeynep Abdullah, Songül Öden, Şükran Ovalı, Devrim Yakut, Şükrü Özyıldız, Fatih Artman, Cezmi Baskın, Caner Cindoruk, Ersin Korkut",Turkey,"April 29, 2020",2016,TV-PG,109 min,"Dramas, International Movies","In an eastern Turkish town, suitors knock on the door of the mayor and father of three beautiful daughters who choose to follow their own paths."
s2628,TV Show,"Coronavirus, Explained",,,United States,"April 26, 2020",2020,TV-PG,1 Season,"Docuseries, Science & Nature TV","In 2020, the world changed. This topical series examines the coronavirus pandemic, the efforts to combat it and ways to manage its mental health toll."
s2642,TV Show,DreamWorks Spooky Stories: Volume 2,,"Seth Rogen, Will Arnett, Hugh Laurie, Will Ferrell, David Cross, Sean Bishop, Kiefer Sutherland, Cody Cameron, Aron Warner",,"April 24, 2020",2011,TV-PG,1 Season,"Kids' TV, TV Comedies","The Shrek characters parody the music video ""Thriller""; B.O.B. and pals battle zombie carrots; and Megamind faces the effects of the Button of Doom."
s2652,TV Show,Absurd Planet,,Afi Ekulona,United States,"April 22, 2020",2020,TV-PG,1 Season,"Docuseries, Science & Nature TV, TV Comedies","A cast of quirky critters and Mother Nature herself narrate this funny science series, which peeks into the lives of Earth’s most incredible animals."
s2684,Movie,Mischief,Emcy Joseph,"Suraj Venjaramoodu, Soubin Shahir, Surabhi Lakshmi, Vincy Aloshious, Gracy Soudi, Mammukoya, Jaffer Idukki, Baburaj, Sudhi Koppa, Irshad",India,"April 15, 2020",2019,TV-PG,120 min,"Comedies, Dramas, Independent Movies","Mistaking the sleeping passenger on his train for a drunk, a young man posts a picture of him online, unaware of his impulsive act's ugly repercussions."
s2715,Movie,Violet Evergarden: Eternity and the Auto Memory Doll,Haruka Fujita,"Yui Ishikawa, Minako Kotobuki, Aoi Yuki",Japan,"April 2, 2020",2019,TV-PG,91 min,"Anime Features, International Movies, Sci-Fi & Fantasy",A lonely young woman feels trapped at her all girls' school. But metal hands and heartfelt letters warm her heart when Violet becomes her tutor.
s2791,TV Show,Greenhouse Academy,,"Ariel Mortman, Finn Roberts, Chris O'Neal, Dallas Hart, Cinthya Carmona, Grace Van Dien, Benjamin Papac, Jessica Amlee, BJ Mitchell, Aviv Buchler, Nadine Ellis, Yiftach Mizrahi, Parker Stevenson, Ishai Golan, Selina Giles, Reina Hardesty",United States,"March 20, 2020",2020,TV-PG,4 Seasons,"Kids' TV, TV Dramas, Teen TV Shows","When teen siblings Hayley and Alex enter an elite boarding school, they find rivalry, romance and a mystery related to the recent loss of their mom."
s2795,TV Show,The Letter for the King,,"Amir Wilson, Ruby Ashbourne Serkis, Thaddea Graham, Islam Bouakkaz, Jonah Lees, Jack Barton, Nathanael Saleh, Emilie Cocquerel, Gijs Blom, Kemi-Bo Jacobs, David Wenham, Omid Djalili, Peter Ferdinando",United Kingdom,"March 20, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure","A young knight in training contends with ancient prophecies, magical powers and fickle companions as he sets out on an epic quest to save his kingdom."
s2820,Movie,Go Karts,Owen Trevor,"William Lodder, Anastasia Bampos, Darius Amarfio-Jefferson, Richard Roxburgh, Frances O'Connor, Dan Wyllie, Cooper van Grootel, Damian de Montemas, Adam T. Perkins",Australia,"March 13, 2020",2020,TV-PG,103 min,"Children & Family Movies, Dramas","A fearless teen leans into the rush of high-speed go-kart racing, backed by good friends — and a surly ex-driver who becomes his coach."
s2831,Movie,Sitara: Let Girls Dream,Sharmeen Obaid-Chinoy,,"Pakistan, United States","March 8, 2020",2020,TV-PG,16 min,"Children & Family Movies, Dramas","In this silent short set in 1970s Pakistan, 14-year-old Pari longs to be a pilot, unaware that her father plans to marry her off to a much older man."
s2840,Movie,93 Days,Steve Gukas,"Bimbo Akintola, Somkele Iyamah, Danny Glover, Gideon Okeke, Seun Kentebe, Keppy Ekpenyong, Zara Udofia Ejoh, Bimbo Manuel, Patrick Diabuah, Tina Mba, Alastair Mackenzie, Tim Reid",Nigeria,"March 5, 2020",2016,TV-PG,121 min,"Dramas, International Movies, Thrillers",Heroic health workers fight to contain an Ebola outbreak when a patient arrives in Lagos with symptoms of the deadly virus. Based on a true story.
s2888,Movie,Full Count,Robert Eagar,"John Paul Kakos, Natalia Livingston, E. Roger Mitchell, Rick Hearst, Jason London, Victoria Elizabeth Staley, Adam Boyer",United States,"February 23, 2020",2019,TV-PG,110 min,"Children & Family Movies, Dramas, Faith & Spirituality","When tragic events force an aspiring baseball player to forgo his big league dreams and return home, saving the family farm grants him renewed purpose."
s2900,Movie,Pretville,Linda Korsten,"Marlee van der Merwe, Eugene Jensen, Marno van der Merwe, Lizelle de Klerk, Steve Hofmeyr, Sanet Ackermann, Terence Bridgett, Annette Engelbrecht, Rina Nienaber, Lizz Meiring",South Africa,"February 20, 2020",2012,TV-PG,95 min,"Comedies, International Movies, Music & Musicals",A farm boy and a greaser pluck at the heartstrings of their town's most beloved daughter while her mom faces old feelings when a pop star comes home.
s2902,Movie,Untamed Romania,Tom Barton-Humphreys,,"Romania, United Kingdom","February 20, 2020",2018,TV-PG,93 min,"Children & Family Movies, Documentaries, International Movies",This documentary explores how the legendary creatures of Romania's vast wilderness roam free yet endure the ever-changing seasons.
s2903,TV Show,DreamWorks Shrek's Swamp Stories,,"Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Kristen Schaal, Simon Cowell, Gilles Marini, Charlotte Newhouse, Dean Edwards, Cody Cameron, Christopher Knights, Conrad Vernon",United States,"February 17, 2020",2008,TV-PG,1 Season,"Kids' TV, TV Action & Adventure, TV Comedies","Shrek celebrates Halloween, Puss in Boots is captured by soldiers, and the gang participates in a kingdom-wide singing competition."
s2916,Movie,Liefling,Brian Webber,"Lika Berning, Bobby van Jaarsveld, Marlee van der Merwe, Sonja Herholdt, Elize Cawood, Rouel Beukes, Kevin Leo, Paul du Toit, Sylvaine Strike",South Africa,"February 14, 2020",2010,TV-PG,118 min,"Comedies, International Movies, Music & Musicals","An adventure-loving young woman catches the attention of a handsome beau in this musical celebration of love, friends and fate."
s2920,Movie,Dragon Quest Your Story,"Takashi Yamazaki, Ryuichi Yagi, Makoto Hanafusa","Takeru Sato, Kasumi Arimura, Haru, Kentaro Sakaguchi, Takayuki Yamada, Kendo Kobayashi, Ken Yasuda, Arata Furuta, Suzuki Matsuo, Koichi Yamadera, Arata Iura, Chikako Kaku, Kotaro Yoshida",Japan,"February 13, 2020",2019,TV-PG,103 min,"Action & Adventure, Anime Features, Children & Family Movies",Luca follows in his father's footsteps to rescue his mother from evil Ladja. Finding the heavenly hero who wields the Zenithian sword is his only hope.
s2925,Movie,French Toast,"Paul Krüger, Anél Stolp","Lika Berning, Thierry Ballarin, Deon Lotz, Heléne Lombard, Paul du Toit, Roberta Fox, Trudi Conradie, Rod Alexander, Lochner De Kock, Tony Caprari",South Africa,"February 12, 2020",2015,TV-PG,86 min,"Comedies, International Movies, Romantic Movies","With only her mother's diary and a locket as clues, a South African woman travels to Paris in search of the long-lost sibling she never knew she had."
s2930,Movie,ROAD TO ROMA,Andres Clariond,,Mexico,"February 11, 2020",2020,TV-PG,73 min,"Documentaries, International Movies","Director Alfonso Cuarón reflects on the childhood memories, period details and creative choices that shaped his Academy Award-winning film ""ROMA."""
s2954,TV Show,Team Kaylie,,"Bryana Salaz, Alison Fernandez, Symera Jackson, Elie Samouhi, Kai Calhoun, Eliza Pryor, Rosa Blasi, Nicole Sullivan, David Gridley",United States,"February 3, 2020",2020,TV-PG,3 Seasons,"Kids' TV, TV Comedies","After a brush with the law, teen celebrity Kaylie Konrad swaps social stardom for court-ordered chaos as a middle school wilderness club leader."
s2965,Movie,Night on Earth: Shot in the Dark,,Samira Wiley,United Kingdom,"February 1, 2020",2020,TV-PG,59 min,Movies,"This look behind the scenes shows how worldwide camera crews climbed, dived and froze to capture the documentary's groundbreaking night footage."
s2984,TV Show,Night on Earth,,Samira Wiley,United Kingdom,"January 29, 2020",2020,TV-PG,1 Season,"Docuseries, Science & Nature TV","This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing."
