show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1354,Movie,Beverly Hills Ninja,Dennis Dugan,"Chris Farley, Nicollette Sheridan, Robin Shou, Nathaniel Parker, Soon-Tek Oh, Keith Cooke, Chris Rock, François Chau, Dale Ishimoto, Daming Chen",United States,"February 1, 2021",1997,PG-13,89 min,"Action & Adventure, Comedies","Raised by ninjas, a big-hearted but bumbling orphan travels to Beverly Hills on a mission to help a woman investigate her shady boyfriend."
s1367,Movie,Fatima,Marco Pontecorvo,"Joaquim de Almeida, Goran Visnjic, Stephanie Gil, Alejandra Howard, Jorge Lamelas, Lúcia Moniz, Marco D'Almeida, Joana Ribeiro, Carla Chambel, Elmano Sancho, Harvey Keitel, Sonia Braga","Portugal, United States","January 31, 2021",2020,PG-13,113 min,"Dramas, Faith & Spirituality","In 1917 Portugal, visions of the Virgin Mary come to three children whose message of faith raises doubts in their family and angers authorities."
s1371,Movie,The Dig,Simon Stone,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",United Kingdom,"January 29, 2021",2021,PG-13,113 min,"Dramas, International Movies","On the eve of World War II, a British widow hires a self-taught archaeologist to dig up mysterious formations on her land, leading to a staggering find."
s1388,Movie,The Next Three Days,Paul Haggis,"Russell Crowe, Elizabeth Banks, Brian Dennehy, Lennie James, Olivia Wilde, Ty Simpkins, Helen Carey, Liam Neeson, Daniel Stern, Kevin Corrigan","United States, France","January 22, 2021",2010,PG-13,133 min,"Dramas, Thrillers","When his wife becomes a murder suspect and is sent to prison, a professor plots a meticulous plan to take back her freedom and reunite his family."
s1398,Movie,A Monster Calls,J.A. Bayona,"Lewis MacDougall, Sigourney Weaver, Felicity Jones, Liam Neeson, Toby Kebbell, Ben Moor, James Melville, Oliver Steer, Dominic Boyle, Geraldine Chaplin, Jennifer Lim","United Kingdom, Spain, United States","January 16, 2021",2016,PG-13,108 min,"Dramas, Sci-Fi & Fantasy","Overwhelmed by his mother’s illness, a young boy begins to understand human complexity through the fantastic tales of a consoling tree monster."
s1445,Movie,Playing for Keeps,Gabriele Muccino,"Gerard Butler, Jessica Biel, Catherine Zeta-Jones, Dennis Quaid, Uma Thurman, Judy Greer, Noah Lomax, James Tupper, Abella Wyss, Grant Goodman",United States,"January 3, 2021",2012,PG-13,106 min,"Comedies, Romantic Movies, Sports Movies","A washed-up, former soccer star attempts to rebuild his relationship with his son and ex-wife by coaching his son's soccer team."
s1453,Movie,Gimme Shelter,Ron Krauss,"Vanessa Hudgens, James Earl Jones, Rosario Dawson, Ann Dowd, Stephanie Szostak, Emily Meade, Brendan Fraser, Dascha Polanco",United States,"January 1, 2021",2013,PG-13,101 min,"Dramas, Independent Movies","After running away from her abusive mother, a streetwise teen seeks refuge with her father, but he rejects her when he learns that she's pregnant."
s1455,Movie,Good Hair,Jeff Stilson,"Chris Rock, Nia Long, Maya Angelou, Ice-T, Eve, Meagan Good, Al Sharpton, KRS-One, Raven-Symoné",United States,"January 1, 2021",2009,PG-13,96 min,Documentaries,Chris Rock hops around the world going from beauty salons to science labs to comb through the mystery of Black hair.
s1460,Movie,Mean Girls 2,Melanie Mayron,"Meaghan Martin, Maiara Walsh, Jennifer Stone, Nicole Gale Anderson, Claire Holt, Diego Boneta, Linden Ashby, Rhoda Griffis, Mike Pniewski, Patrick Johnson, Tim Meadows",United States,"January 1, 2021",2011,PG-13,98 min,Comedies,The father of a high school pariah offers to pay another student's way through college if she makes friends with his outcast daughter.
s1468,Movie,Unknown,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz, Frank Langella, Sebastian Koch, Olivier Schneider, Stipe Erceg, Rainer Bock","United Kingdom, Germany, France, United States","January 1, 2021",2011,PG-13,113 min,"Action & Adventure, Thrillers","Liam Neeson stars as a man who regains consciousness after a car accident, only to discover that another man is impersonating him."
s1470,Movie,What's Eating Gilbert Grape,Lasse Hallström,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen, Darlene Cates, Laura Harrington, Mary Kate Schellhardt, Kevin Tighe, John C. Reilly, Crispin Glover",United States,"January 1, 2021",1993,PG-13,118 min,"Classic Movies, Dramas, Independent Movies","In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life."
s1485,Movie,Cops and Robbers,"Arnon Manor, Timothy Ware-Hill",Timothy Ware-Hill,United States,"December 28, 2020",2020,PG-13,8 min,Dramas,Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.
s1500,Movie,The Midnight Sky,George Clooney,"George Clooney, Felicity Jones, Kyle Chandler, Demián Bichir, David Oyelowo, Tiffany Boone, Caoilinn Springall, Sophie Rundle, Ethan Peck",United States,"December 23, 2020",2020,PG-13,119 min,Dramas,"In the aftermath of a global catastrophe, a lone scientist in the Arctic races to contact a crew of astronauts with a warning not to return to Earth."
s1514,Movie,Atlas Shrugged: Part II,John Putch,"Samantha Mathis, Jason Beghe, Esai Morales, Patrick Fabian, Kim Rhodes, Richard T. Jones, D.B. Sweeney, Paul McCrane, John Rubinstein, Robert Picardo",United States,"December 19, 2020",2012,PG-13,112 min,Dramas,"With the world's economy in dire straits, corporate protagonist Dagny Taggart searches for a solution amid the rubble of a long-abandoned factory."
s1537,Movie,Incarnate,Brad Peyton,"Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Mark Steger, Emjay Anthony, Karolina Wydra",United States,"December 16, 2020",2016,PG-13,87 min,"Horror Movies, Thrillers",An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.
s1538,Movie,Lee Daniels' The Butler,Lee Daniels,"Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda, Cuba Gooding Jr., Terrence Howard, Lenny Kravitz, James Marsden, David Oyelowo, Alan Rickman, Liev Schreiber, Robin Williams, Mariah Carey, Alex Pettyfer, Vanessa Redgrave, David Banner, Michael Rainey Jr.",United States,"December 16, 2020",2013,PG-13,132 min,Dramas,The life of a White House butler who worked for eight presidents unfolds against a backdrop of unparalleled change in American history.
s1551,Movie,A California Christmas,Shaun Paul Piccinino,"Lauren Swickard, Josh Swickard, Ali Afshar, David Del Rio, Natalia Mann, Katelyn Epperly, Gunnar Anderson, Julie Lancaster, Amanda Detmer",United States,"December 14, 2020",2020,PG-13,107 min,"Comedies, Romantic Movies","With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas."
s1559,Movie,Giving Voice,"James D. Stern, Fernando Villena","Viola Davis, Denzel Washington, Stephen Henderson, Freedom Martin, Nia Sarfo, Cody Merridith, Gerardo Navarro, Aaron Guy, Callie Holley",United States,"December 11, 2020",2020,PG-13,91 min,Documentaries,"Six ambitious student actors audition for the prestigious August Wilson Monologue Competition, culminating in a riveting final round on Broadway."
s1561,Movie,The Prom,Ryan Murphy,"Meryl Streep, James Corden, Nicole Kidman, Kerry Washington, Andrew Rannells, Keegan-Michael Key, Jo Ellen Pellman, Ariana DeBose, Mary Kay Place, Kevin Chamberlin, Tracey Ullman, Logan Riley, Sofia Deler, Nico Greetham, Nathaniel J. Potvin",United States,"December 11, 2020",2020,PG-13,132 min,"Comedies, LGBTQ Movies, Music & Musicals",A group of down-on-their-luck Broadway stars shake up a small Indiana town as they rally behind a teen who just wants to attend prom with her girlfriend.
s1609,Movie,3 Days to Kill,McG,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney","United States, France, Serbia","December 1, 2020",2014,PG-13,117 min,Action & Adventure,A terminally ill secret agent accepts a risky mission in exchange for an experimental drug that might save him – if he can survive its side effects.
s1611,Movie,Angels & Demons,Ron Howard,"Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård, Pierfrancesco Favino, Nikolaj Lie Kaas, Armin Mueller-Stahl, Thure Lindhardt, David Pasquesi, Cosimo Fusco","United States, Italy","December 1, 2020",2009,PG-13,139 min,Thrillers,A Harvard symbologist races to uncover clues that will help stop an attack on the Vatican by a secret society looking to retaliate for old persecutions.
s1614,Movie,Effie Gray,Richard Laxton,"Dakota Fanning, Emma Thompson, Julie Walters, David Suchet, Derek Jacobi, James Fox, Robbie Coltrane, Claudia Cardinale, Greg Wise, Tom Sturridge",United Kingdom,"December 1, 2020",2014,PG-13,109 min,"Dramas, International Movies, Romantic Movies","Trapped in a loveless marriage, the young wife of Victorian-era art critic John Ruskin finds herself falling for an artist — and looking for a way out."
s1622,Movie,Quigley Down Under,Simon Wincer,"Tom Selleck, Laura San Giacomo, Alan Rickman, Chris Haywood, Ron Haddrick, Tony Bonner, Jerome Ehlers, Ben Mendelsohn, Conor McDermottroe, Roger Ward","Australia, United States","December 1, 2020",1990,PG-13,120 min,Action & Adventure,"After traveling to Australia for a job, a sharpshooting cowboy becomes a target himself when he refuses an immoral assignment from a corrupt landowner."
s1625,Movie,The Da Vinci Code,Ron Howard,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno, Paul Bettany, Alfred Molina, Jürgen Prochnow, Jean-Yves Berteloot, Etienne Chicot, Jean-Pierre Marielle","United States, Malta, France, United Kingdom","December 1, 2020",2006,PG-13,149 min,Thrillers,"When the curator of the Louvre is killed, a Harvard professor and a cryptographer must untangle a web of deceit involving works of Leonardo da Vinci."
s1690,Movie,Loving,Jeff Nichols,"Joel Edgerton, Ruth Negga, Marton Csokas, Nick Kroll, Michael Shannon, Terri Abney, Alano Miller, Jon Bass, Bill Camp, David Jensen","United Kingdom, United States","November 16, 2020",2016,PG-13,124 min,"Dramas, Romantic Movies",A young couple's interracial marriage in 1958 sparks a case that leads to the Supreme Court. Based on the true story of Richard and Mildred Loving.
s1706,Movie,The Life Ahead,Edoardo Ponti,"Sophia Loren, Ibrahima Gueye, Renato Carpentieri, Diego Iosif Pirvu, Massimiliano Rossi, Abril Zamora, Babak Karimi",Italy,"November 13, 2020",2020,PG-13,95 min,"Dramas, International Movies",A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.
s1715,Movie,Prom Night,Nelson McCormick,"Brittany Snow, Scott Porter, Jessica Stroup, Dana Davis, Collins Pennie, Kelly Blatz, James Ransone, Brianne Davis, Kellan Lutz, Mary Mara, Ming-Na Wen, Johnathon Schaech, Idris Elba","United States, Canada","November 12, 2020",2008,PG-13,88 min,Horror Movies,"On prom night, a high school senior still struggling with her nightmare past tries to evade a killer bent on ending the party for her and her friends."
s1768,Movie,The Impossible,J.A. Bayona,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast, Marta Etura, Sönke Möhring, Geraldine Chaplin, Ploy Jindachote, Jomjaoi Sae-Limh","Spain, Thailand, United States","November 1, 2020",2012,PG-13,114 min,Dramas,"Tracking one family's harrowing experiences, this gripping drama depicts the chaos generated by the massive 2004 tsunami in Southeast Asia."
s1809,Movie,Fisherman's Friends,Chris Foggin,"Daniel Mays, James Purefoy, David Hayman, Dave Johns, Sam Swainsbury, Tuppence Middleton, Noel Clarke, Maggie Steed, Vahid Gold, Christian Brassington",United Kingdom,"October 22, 2020",2019,PG-13,112 min,"Comedies, Dramas, Music & Musicals","Sea shanties have long united 10 Cornish fishermen, but when their chants sail to the music charts, their friendship is kept at bay."
s1815,Movie,Rebecca,Ben Wheatley,"Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes, Ann Dowd, Sam Riley, Tom Goodman-Hill, Mark Lewis Jones, John Hollingworth, Bill Paterson",United Kingdom,"October 21, 2020",2020,PG-13,123 min,"Dramas, Romantic Movies, Thrillers","A young newlywed moves to her husband's imposing estate, where she must contend with his sinister housekeeper and the haunting shadow of his late wife."
s1817,Movie,Tremors: Shrieker Island,Don Michael Paul,"Michael Gross, Jon Heder, Caroline Langrishe, Cassie Clare, Matthew Douglas, Sahajak Boonthanakit, David Asavanond, Jackie Cruz, Richard Brake",United States,"October 20, 2020",2020,PG-13,102 min,"Action & Adventure, Horror Movies","When massive mutant creatures infiltrate an island nature preserve, scientists recruit a legendary monster hunter to battle the beasts."
s1880,Movie,Hubie Halloween,Steve Brill,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta, Steve Buscemi, Maya Rudolph, Rob Schneider, June Squibb, Kenan Thompson, Tim Meadows, Michael Chiklis, Karan Brar, George Wallace, Paris Berelc, Noah Schnapp, China Anne McClain, Colin Quinn, Kym Whitley, Lavell Crawford, Mikey Day, Jackie Sandler, Sadie Sandler, Sunny Sandler",United States,"October 7, 2020",2020,PG-13,104 min,"Comedies, Horror Movies","Hubie's not the most popular guy in Salem, Mass., but when Halloween turns truly spooky, this good-hearted scaredy-cat sets out to keep his town safe."
s1901,Movie,Vampires vs. the Bronx,Oz Rodriguez,"Jaden Michael, Gerald W. Jones III, Gregory Diaz IV, Sarah Gadon, Method Man, Shea Whigham, Coco Jones, The Kid Mero, Chris Redd, Vladimir Caamaño, Jeremie Harris, Adam David Thompson, Zoe Saldana",United States,"October 2, 2020",2020,PG-13,86 min,"Comedies, Horror Movies",Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.
s1913,Movie,Hunt for the Wilderpeople,Taika Waititi,"Sam Neill, Julian Dennison, Rima Te Wiata, Rachel House, Tioreore Ngatai-Melbourne, Oscar Kightley, Stan Walker, Mike Minogue, Cohen Holloway, Rhys Darby",New Zealand,"October 1, 2020",2016,PG-13,101 min,"Action & Adventure, Comedies, Dramas",A misadventure in the wilderness leads to life-changing discoveries for a troubled orphan teen from the city and his belligerent foster father.
s1917,Movie,Rize,David LaChapelle,"Tommy the Clown, Tight Eyez","United States, United Kingdom","October 1, 2020",2005,PG-13,87 min,"Documentaries, Music & Musicals","This documentary explores ""krumping,"" a fast-paced urban dance, and follows the man that originated the phenomenon in South Central Los Angeles."
s1935,Movie,Bully,Lee Hirsch,,United States,"September 29, 2020",2012,PG-13,98 min,Documentaries,This eye-opening documentary tracks the stories of five different families whose children are struggling to defend themselves from school bullies.
s1938,Movie,Amandla! A Revolution in Four Part Harmony,Lee Hirsch,"Miriam Makeba, Hugh Masekela, Abdullah Ibrahim, Duma Ka Ndlovu, Sibongile Khumalo, Vusi Mahlasela, Thandi Modise, Sifiso Ntuli, Sibusiso Nxumalo, Dolly Rathebe, Lindiwe Zulu","South Africa, United States","September 28, 2020",2002,PG-13,103 min,"Documentaries, International Movies, Music & Musicals",This documentary recounts the fascinating and little-known role that music has played in the struggle to eradicate apartheid in South Africa.
s1958,Movie,Real Steel,Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand, Hope Davis, James Rebhorn, Karl Yune, Olga Fonda, John Gatins","United States, India","September 24, 2020",2011,PG-13,127 min,"Action & Adventure, Sci-Fi & Fantasy, Sports Movies",A struggling fighter-turned-promoter reconnects with his estranged son to convert an old-generation robot into a mighty World Robot Boxing contender.
s1960,Movie,Enola Holmes,Harry Bradbeer,"Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter, Louis Partridge, Burn Gorman, Adeel Akhtar, Susan Wokoma, Frances de la Tour, Fiona Shaw",United Kingdom,"September 23, 2020",2020,PG-13,124 min,"Action & Adventure, Children & Family Movies, Dramas","While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord."
s2036,Movie,The Social Dilemma,Jeff Orlowski,"Skyler Gisondo, Kara Hayward, Vincent Kartheiser",United States,"September 9, 2020",2020,PG-13,94 min,Documentaries,"This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations."
s2060,Movie,Adrift,Baltasar Kormákur,"Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne","Hong Kong, Iceland, United States","September 1, 2020",2018,PG-13,96 min,"Action & Adventure, Dramas, Romantic Movies",A young couple’s sailing adventure becomes a fight to survive when their yacht faces a catastrophic hurricane in this story based on true events.
s2093,Movie,The Young Messiah,Cyrus Nowrasteh,"Adam Greaves-Neal, Sara Lazzaro, Vincent Walsh, Sean Bean, Jonathan Bailey, Agni Scott",United States,"August 27, 2020",2016,PG-13,111 min,"Dramas, Faith & Spirituality","Tormented by a demon and on the run from a Roman centurion, a 7-year-old Jesus and his parents, Mary and Joseph, flee Egypt for Nazareth."
s2098,Movie,Rising Phoenix,,,United Kingdom,"August 26, 2020",2020,PG-13,107 min,"Documentaries, International Movies, Sports Movies","Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence."
s2101,Movie,Septembers of Shiraz,Wayne Blair,"Adrien Brody, Salma Hayek, Shohreh Aghdashloo, Alon Aboutboul, Navid Navid, Ariana Molkara, Nasser Memarzia, Jamie Ward, Anthony Azizi, Liron Levo, Gabriella Wright",United States,"August 24, 2020",2016,PG-13,110 min,"Dramas, Thrillers","In post-revolution Tehran, a wealthy Jewish businessman is summarily jailed and tortured, but along with his wife, he fights for answers and freedom."
s2121,Movie,Les Misérables,Tom Hooper,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen, Helena Bonham Carter, Eddie Redmayne, Aaron Tveit, Samantha Barks, Daniel Huttlestone","United Kingdom, United States","August 16, 2020",2012,PG-13,158 min,"Dramas, International Movies, Music & Musicals","The musical version of Victor Hugo's epic tale of love and sacrifice, first produced for the stage in 1985, now receives the big-screen treatment."
s2122,Movie,Seventh Son,Sergei Bodrov,"Jeff Bridges, Ben Barnes, Julianne Moore, Alicia Vikander, Antje Traue, Olivia Williams, John DeSantis, Kit Harington, Djimon Hounsou, Gerard Plunkett, Jason Scott Lee","United States, United Kingdom, Canada, China","August 16, 2020",2014,PG-13,102 min,"Action & Adventure, Sci-Fi & Fantasy","In the 18th century, apprentice exorcist Tom Ward is the lynchpin in a battle between good and evil when imprisoned witch Mother Malkin escapes."
s2147,Movie,The Lost Husband,Vicky Wight,"Leslie Bibb, Josh Duhamel, Nora Dunn, Sharon Lawrence, Callie Hope Haverda, Roxton Garcia",United States,"August 10, 2020",2020,PG-13,110 min,"Dramas, Romantic Movies","Looking to start anew, a widow retreats with her children to her aunt's goat farm, where the ranch's manager helps her navigate country life and loss."
s2297,Movie,I Am Not Your Negro,Raoul Peck,"Samuel L. Jackson, Joey Starr","Switzerland, France, Belgium, United States","July 3, 2020",2017,PG-13,94 min,Documentaries,"Based on James Baldwin's unfinished book, this visual essay explores racism through the stories of Medgar Evers, Malcolm X and Martin Luther King Jr."
s2315,Movie,Stardust,Matthew Vaughn,"Claire Danes, Michelle Pfeiffer, Robert De Niro, Charlie Cox, Sienna Miller, Ricky Gervais, Jason Flemyng, Rupert Everett, Peter O'Toole, Mark Strong, Kate Magowan, Ian McKellen","United Kingdom, United States","July 1, 2020",2007,PG-13,128 min,"Action & Adventure, International Movies, Romantic Movies","To win his true love's heart, wide-eyed Tristan Thorn journeys to a forbidden realm to retrieve a fallen star that has taken human form."
s2331,Movie,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,"Will Ferrell, Rachel McAdams, Dan Stevens, Melissanthi Mahut, Mikael Persbrandt, Ólafur Darri Ólafsson, Graham Norton, Demi Lovato, Pierce Brosnan",United States,"June 26, 2020",2020,PG-13,124 min,"Comedies, Music & Musicals, Romantic Movies","Two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond."
s2342,Movie,Athlete A,"Bonni Cohen, Jon Shenk",,United States,"June 24, 2020",2020,PG-13,104 min,"Documentaries, Sports Movies",This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.
s2383,Movie,The Darkness,Greg McLean,"Kevin Bacon, Radha Mitchell, David Mazouz, Lucy Fry, Matt Walsh, Jennifer Morrison, Parker Mack, Paul Reiser, Ming-Na Wen, Tara Lynne Barr",United States,"June 16, 2020",2016,PG-13,92 min,"Horror Movies, Thrillers","After bringing home a set of mysterious stones from the Grand Canyon, a boy unleashes an ancient force that begins to terrorize his family."
s2412,Movie,Before I Fall,Ry Russo-Young,"Zoey Deutch, Halston Sage, Erica Tremblay, Logan Miller, Cynthy Wu, Kian Lawley, Jennifer Beals, Medalion Rahimi, Diego Boneta, Elena Kampouris, Liv Hewson, G. Hannelius, Nicholas Lea, Claire Margaret Corlett, Roan Curtis",United States,"June 8, 2020",2017,PG-13,98 min,"Dramas, Romantic Movies","Forced to continually relive the day she dies in a car crash, a privileged high schooler must unravel the cosmic mystery of her suddenly looping life."
s2420,Movie,Big Stone Gap,Adriana Trigiani,"Ashley Judd, Patrick Wilson, Whoopi Goldberg, John Benjamin Hickey, Jane Krakowski, Judith Ivey, Jasmine Guy, Chris Sarandon, Anthony LaPaglia, Jenna Elfman, Angelina Fiordellisi, Mary Testa, Dagmara Dominczyk, Mary Pat Gleason, Joe Inscoe, James Hampton, Paul Wilson",United States,"June 5, 2020",2014,PG-13,103 min,"Comedies, Romantic Movies",A single middle-aged woman who has lived her whole life in a small Virginia mining town uncovers a family secret that alters her profoundly.
s2567,Movie,Bennett's War,Alex Ranarivelo,"Michael Roark, Trace Adkins, Ali Afshar, Allison Paige, Tony Panterra, Brando Eaton, Hunter Clowdus, Michael King",United States,"May 2, 2020",2019,PG-13,94 min,"Dramas, Sports Movies",A medically discharged soldier attempts an improbable return to motorcycle racing to win enough prize money to save his father's farm.
s2592,Movie,The Half Of It,Alice Wu,"Leah Lewis, Daniel Diemer, Alexxis Lemire, Wolfgang Novogratz, Collin Chou, Becky Ann Baker, Enrique Murciano, Macintyre Dixon, Catherine Curtin",United States,"May 1, 2020",2020,PG-13,105 min,"Comedies, Dramas, LGBTQ Movies","When smart but cash-strapped teen Ellie Chu agrees to write a love letter for a jock, she doesn't expect to become his friend — or fall for his crush."
s2623,Movie,The Reliant,Paul Munger,"Kevin Sorbo, Mollee Gray, Eric Roberts, Brian Bosworth, Julia Denton, Blake Burt, Marisa Lynae Hampton, Josh Murray, Kiera Strauss, Tyler Sanders",United States,"April 28, 2020",2019,PG-13,116 min,"Dramas, Faith & Spirituality","When a town suffers an economic collapse, social unrest forces a family to seek refuge in the wilderness as bitter outlaws threaten their survival."
s2635,Movie,The Artist,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell, Penelope Ann Miller, Missi Pyle, Beth Grant, Ed Lauter, Joel Murray, Elizabeth Tulloch, Ken Davitian, Malcolm McDowell","France, Belgium, United States","April 25, 2020",2011,PG-13,101 min,"Comedies, Dramas, Independent Movies","Winner of five Oscars, this black-and-white silent film follows the romance between a silent-era legend on a downward spiral and a rising starlet."
s2678,Movie,"Hail, Caesar!","Ethan Coen, Joel Coen","Josh Brolin, George Clooney, Scarlett Johansson, Alden Ehrenreich, Ralph Fiennes, Tilda Swinton, Channing Tatum, Frances McDormand, Jonah Hill, Veronica Osorio, Heather Goldenhersh, Alison Pill","United States, United Kingdom, Japan","April 16, 2020",2016,PG-13,106 min,Comedies,"When a major star is kidnapped from a movie set, a hard-charging but overwhelmed studio boss sets out to find the actor and save the film."
s2909,Movie,The Forest,Jason Zada,"Natalie Dormer, Taylor Kinney, Yukiyoshi Ozawa, Eoin Macken, Stephanie Vogt, Rina Takasaki, Noriko Sakura, Yuho Yamashita",United States,"February 16, 2020",2016,PG-13,93 min,"Horror Movies, Independent Movies","A young woman conducts a search for her twin sister, who disappeared in a notorious area of Japan known as the Suicide Forest."
s2934,Movie,Polaroid,Lars Klevberg,"Kathryn Prescott, Mitch Pileggi, Grace Zabriskie, Tyler Young, Samantha Logan, Javier Botet, Katie Stevens, Madelaine Petsch, Priscilla Quintana, Davi Santos, Keenan Tracey","United States, Norway, Canada","February 9, 2020",2019,PG-13,88 min,Horror Movies,A teen's discovery of a vintage Polaroid camera develops into a darker tale when she finds that whoever takes their photo with it dies soon afterward.
s2951,Movie,Dragonheart: Vengeance,Ivan Silvestrini,"Joseph Millson, Jack Kane, Helena Bonham Carter, Arturo Muselli, Carolina Carlsson, Tam Williams, Richard Ashton, Ross O'Hennessy, Cameron Jack, Fabienne Piolini-Castle",United States,"February 4, 2020",2020,PG-13,97 min,"Action & Adventure, Sci-Fi & Fantasy","When his family is slain by vicious savages, a young farmer teams with an ice-breathing dragon and sword-wielding mercenary to avenge their deaths."
s2962,Movie,Love Jacked,Alfons Adetuyi,"Amber Stevens West, Shamier Anderson, Keith David, Mike Epps, Lyriq Bent, Marla Gibbs, Angela Gibbs, Demetrius Grosse, Nicole Lyn","Canada, South Africa","February 1, 2020",2018,PG-13,94 min,"Comedies, International Movies, Romantic Movies","To assert her independence from her rigid father’s expectations, a headstrong woman hires a desperate Los Angeles man to pose as her fiancé in Africa."
s3081,Movie,Benchwarmers 2: Breaking Balls,Jon Rosenbaum,"Chris Klein, Jon Lovitz, Chelsey Reist, Lochlyn Munro, Liam Hughes, Jill Morrison, Zak Santiago, Garfield Wilson, Jonathan Silverman",United States,"December 31, 2019",2019,PG-13,90 min,"Comedies, Sports Movies",A rookie lawyer with an emasculating past in baseball can break into the legal world only if he manages a law firm's ragtag company softball team.
s3100,Movie,Grand-Daddy Day Care,Ron Oliver,"Danny Trejo, Reno Wilson, Margaret Avery, Barry Bostwick, Julia Duffy, Anthony Gonzalez, Linda Gray, James Hong, Hal Linden, Alec Mapa",United States,"December 25, 2019",2019,PG-13,96 min,"Children & Family Movies, Comedies",A frustrated novelist with money problems opens an unsanctioned senior center at his house to make quick cash and occupy his cumbersome father-in-law.
s3103,Movie,Sweetheart,J.D. Dillard,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford, Benedict Samuel",United States,"December 25, 2019",2019,PG-13,83 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",A woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.
s3117,Movie,The Two Popes,Fernando Meirelles,"Anthony Hopkins, Jonathan Pryce, Juan Minujín","United Kingdom, Italy","December 20, 2019",2019,PG-13,126 min,Dramas,"At a key turning point for the Catholic Church, Pope Benedict XVI forms a surprising friendship with the future Pope Francis. Inspired by true events."
s3165,Movie,Nothing to Lose 2,Alexandre Avancini,"Petrônio Gontijo, Day Mesquita, Beth Goulart, Dalton Vigh, Eduardo Galvão, César Mello, Leonardo Franco, Raphael Viana, Otávio Martins",Brazil,"December 7, 2019",2019,PG-13,97 min,"Dramas, Faith & Spirituality, International Movies","As controversy surrounds the evangelical church he helped found, Edir Macedo must juggle betrayals, politics and personal loss in this biopic sequel."
s3262,Movie,Suffragette,Sarah Gavron,"Carey Mulligan, Helena Bonham Carter, Brendan Gleeson, Anne-Marie Duff, Ben Whishaw, Romola Garai, Meryl Streep, Finbar Lynch, Natalie Press, Samuel West, Geoff Bell, Amanda Lawrence, Shelley Longworth","United Kingdom, France","November 16, 2019",2015,PG-13,107 min,"Dramas, International Movies","At the beginning of the 20th century, circumstances drive a young, idealistic suffragette to find radical approaches to fighting male oppression."
s3297,Movie,Let It Snow,Luke Snellin,"Isabela Moner, Shameik Moore, Kiernan Shipka, Odeya Rush, Liv Hewson, Mitchell Hope, Jacob Batalon, Joan Cusack, Matthew Noszka, Anna Akana, Miles Robbins, D'Arcy Carden, Mason Gooding, Andrea De Oliveira, Victor Rivers",United States,"November 8, 2019",2019,PG-13,93 min,"Comedies, Dramas, LGBTQ Movies","A snowstorm hits a small town on a cold Christmas Eve, affecting the friendships, love lives and futures of several high school seniors."
